,bedrooms,bathrooms,toilets,parking_space,price,title,town,state,cluster
19149,4,4,5,4,75000000,2,99,16,0
19153,5,5,6,4,70000000,6,99,16,0
19154,6,5,5,4,150000000,2,48,1,2
19156,5,5,6,4,150000000,2,99,16,2
19158,4,5,5,4,29000000,2,99,16,0
19159,5,5,5,4,150000000,2,99,16,2
19160,4,4,5,4,48000000,4,10,16,0
19162,4,5,5,4,45000000,4,10,16,0
19166,5,5,6,4,65000000,2,10,16,0
19167,5,6,6,4,155000000,2,99,16,2
19173,3,3,4,4,25000000,0,75,18,0
19174,5,5,6,4,165000000,2,99,16,2
19176,5,5,6,4,280000000,2,99,16,1
19181,5,5,6,4,160000000,2,99,16,2
19187,4,4,5,4,70000000,6,100,1,0
19188,5,6,6,4,150000000,2,99,16,2
19189,4,5,5,4,50000000,6,99,16,0
19191,4,4,5,4,65000000,2,10,16,0
19192,4,4,5,4,95000000,2,99,16,0
19194,4,4,5,4,77000000,6,99,16,0
19199,5,5,6,4,235000000,2,106,16,1
19201,5,5,6,4,108000000,2,99,16,2
19202,4,4,5,4,45000000,4,136,21,0
19205,4,5,6,4,65000000,2,10,16,0
19207,5,5,6,4,120000000,2,99,16,2
19208,4,4,5,4,65000000,2,99,16,0
19215,4,4,5,4,95000000,2,99,16,0
19216,5,6,7,4,85000000,4,99,16,0
19217,4,4,5,4,25000000,4,75,16,0
19219,3,3,4,4,15000000,1,111,18,0
19220,5,4,4,4,75000000,2,132,11,0
19221,4,4,5,4,75000000,2,99,16,0
19222,3,3,4,4,100000000,3,147,1,2
19223,4,5,5,4,65000000,2,99,16,0
19224,4,5,5,4,36000000,6,10,16,0
19225,5,5,6,4,250000000,2,99,16,1
19226,4,4,5,4,58000000,4,100,1,0
19227,4,5,6,4,130000000,6,144,16,2
19229,5,5,6,4,78000000,2,10,16,0
19234,4,4,5,4,70000000,6,48,1,0
19236,6,6,7,4,250000000,2,48,1,1
19240,4,4,5,4,260000000,0,68,16,1
19241,5,5,6,4,70000000,2,49,20,0
19244,4,5,5,4,200000000,2,99,16,1
19245,5,5,6,4,130000000,2,99,16,2
19248,4,4,5,4,180000000,6,49,20,2
19259,4,5,5,4,70000000,2,48,1,0
19264,5,5,6,4,60000000,2,99,16,0
19266,4,4,4,4,90000000,2,99,16,0
19267,5,6,6,4,175000000,2,47,1,2
19270,3,3,4,4,40000000,1,10,16,0
19275,5,5,5,4,130000000,2,99,16,2
19277,4,4,4,4,65000000,2,10,16,0
19280,3,3,4,4,15000000,1,94,1,0
19281,4,5,5,4,35000000,6,48,1,0
19282,5,5,6,4,250000000,2,67,16,1
19285,4,5,5,4,90000000,2,99,16,0
19286,4,5,5,4,65000000,2,10,16,0
19288,5,4,6,4,50000000,2,10,16,0
19289,4,4,5,4,130000000,4,89,1,2
19291,5,5,5,4,170000000,2,99,16,2
19292,5,5,6,4,95000000,2,99,16,0
19294,4,4,5,4,75000000,2,10,16,0
19295,4,5,5,4,200000000,4,99,16,1
19304,4,5,5,4,12500000,1,65,16,0
19306,5,5,6,4,90000000,2,99,16,0
19307,4,4,5,4,75000000,6,47,1,0
19308,5,6,6,4,55000000,2,99,16,0
19311,5,5,6,4,200000000,2,48,1,1
19312,5,5,6,4,145000000,2,99,16,2
19313,4,5,5,4,65000000,2,10,16,0
19315,5,5,6,4,310000000,2,99,16,1
19324,4,5,5,4,45000000,4,2,18,0
19325,5,6,7,4,130000000,2,99,16,2
19326,6,5,5,4,155000000,2,106,16,2
19328,4,5,6,4,155000000,2,64,16,2
19330,4,4,4,4,85000000,4,99,16,0
19331,4,4,5,4,75000000,2,10,16,0
19332,4,4,5,4,75000000,2,77,1,0
19333,5,5,6,4,120000000,2,99,16,2
19337,4,5,5,4,75000000,4,99,16,0
19338,4,4,5,4,280000000,2,68,16,1
19340,4,5,5,4,49000000,6,99,16,0
19342,5,6,7,4,185000000,4,147,1,2
19346,4,5,5,4,95000000,2,99,16,0
19347,4,4,4,4,60000000,0,49,20,0
19349,5,4,5,4,130000000,2,99,16,2
19351,5,6,6,4,27000000,1,49,20,0
19352,4,5,5,4,180000000,0,104,1,2
19357,5,5,5,4,120000000,2,99,16,2
19359,6,6,7,4,230000000,2,132,11,1
19360,5,6,6,4,260000000,2,89,1,1
19363,4,5,5,4,85000000,2,99,16,0
19365,5,5,6,4,82000000,2,10,16,0
19368,5,5,6,4,105000000,2,106,16,2
19369,4,4,5,4,44000000,4,99,16,0
19371,5,5,5,4,320000000,2,99,16,1
19372,4,5,5,4,70000000,0,48,1,0
19375,4,5,5,4,60000000,6,149,1,0
19380,4,4,5,4,148000000,2,64,16,2
19381,3,5,5,4,15000000,6,10,16,0
19384,5,5,6,4,280000000,2,99,16,1
19385,4,4,5,4,58000000,2,75,16,0
19388,4,4,5,4,120000000,2,99,16,2
19392,4,4,5,4,55000000,3,64,16,0
19393,4,4,5,4,80000000,2,99,16,0
19394,5,5,6,4,140000000,2,99,16,2
19398,4,5,5,4,110000000,6,144,16,2
19401,5,5,5,4,150000000,2,64,16,2
19403,5,6,6,4,280000000,2,99,16,1
19406,4,4,5,4,65000000,2,99,16,0
19409,4,5,5,4,150000000,2,96,1,2
19411,4,5,5,4,95000000,2,99,16,0
19413,5,5,6,4,90000000,2,99,16,0
19414,4,5,5,4,65000000,2,99,16,0
19418,5,5,6,4,130000000,2,99,16,2
19419,3,3,4,4,36000000,6,10,16,0
19420,5,5,6,4,135000000,2,99,16,2
19425,4,5,5,4,110000000,2,64,16,2
19427,3,5,5,4,38000000,0,99,16,0
19432,4,4,5,4,115000000,6,68,16,2
19435,4,4,5,4,19000000,1,136,21,0
19440,3,3,4,4,85000000,0,10,16,0
19441,6,6,6,4,30000000,0,9,16,0
19445,4,4,5,4,100000000,6,90,1,2
19446,4,4,5,4,85000000,2,99,16,0
19450,4,4,5,4,55000000,6,99,16,0
19453,5,5,6,4,200000000,2,99,16,1
19459,4,4,5,4,75000000,2,99,16,0
19462,4,4,5,4,75000000,6,150,16,0
19465,5,5,6,4,110000000,2,99,16,2
19468,5,5,6,4,155000000,2,99,16,2
19469,5,5,6,4,130000000,2,99,16,2
19471,4,4,5,4,53000000,2,10,16,0
19472,5,6,6,4,120000000,2,99,16,2
19474,4,5,5,4,60000000,2,10,16,0
19478,4,5,5,4,150000000,4,149,1,2
19480,4,4,5,4,80000000,4,99,16,0
19481,4,4,5,4,120000000,6,99,16,2
19482,4,5,5,4,45000000,3,55,16,0
19483,5,5,6,4,120000000,2,99,16,2
19487,4,4,5,4,75000000,4,99,16,0
19492,4,4,5,4,60000000,2,10,16,0
19501,5,5,5,4,80000000,2,99,16,0
19502,6,4,4,4,15000000,1,61,16,0
19504,6,6,6,4,35000000,2,122,16,0
19506,5,5,6,4,70000000,2,10,16,0
19507,4,5,5,4,95000000,4,99,16,0
19511,5,5,6,4,250000000,2,99,16,1
19517,3,3,4,4,37000000,1,10,16,0
19520,4,4,5,4,75000000,2,136,21,0
19521,5,5,6,4,130000000,2,99,16,2
19522,5,6,6,4,170000000,2,99,16,2
19523,3,4,4,4,120000000,0,144,16,2
19524,5,5,6,4,250000000,2,99,16,1
19527,5,5,5,4,130000000,2,99,16,2
19531,4,4,5,4,75000000,6,99,16,0
19532,5,5,6,4,250000000,2,99,16,1
19533,4,5,5,4,85000000,6,99,16,0
19534,4,4,5,4,62000000,2,99,16,0
19539,4,5,5,4,250000000,4,99,16,1
19541,4,4,5,4,80000000,2,99,16,0
19542,5,5,6,4,170000000,2,99,16,2
19544,4,4,5,4,150000000,6,99,16,2
19546,4,4,5,4,75000000,2,99,16,0
19548,3,3,4,4,45000000,2,80,1,0
19551,4,4,5,4,90000000,2,99,16,0
19552,4,5,6,4,149999999,2,122,16,2
19557,5,5,6,4,75000000,2,99,16,0
19559,4,6,6,4,80000000,4,99,3,0
19561,5,5,5,4,120000000,2,90,1,2
19565,5,5,6,4,200000000,2,99,16,1
19566,4,4,5,4,65000000,4,99,16,0
19570,4,5,5,4,45000000,0,13,16,0
19571,4,4,4,4,21000000,1,49,20,0
19574,4,4,5,4,70000000,2,55,16,0
19579,4,4,5,4,44000000,4,99,16,0
19581,5,5,6,4,265000000,2,99,16,1
19582,4,4,5,4,95000000,2,10,16,0
19583,3,3,4,4,43000000,1,10,16,0
19584,4,4,5,4,100000000,2,150,16,2
19585,4,4,5,4,170000000,6,68,16,2
19586,4,4,4,4,10000000,1,67,16,0
19592,4,5,5,4,65000000,2,10,16,0
19594,4,4,5,4,120000000,2,64,16,2
19597,4,5,5,4,60000000,2,10,16,0
19599,4,4,5,4,45000000,2,10,16,0
19602,4,4,5,4,280000000,2,68,16,1
19603,5,5,6,4,140000000,2,99,16,2
19606,3,5,5,4,13500000,1,73,16,0
19607,4,4,5,4,50000000,6,99,16,0
19611,5,5,6,4,150000000,2,90,1,2
19613,3,3,4,4,38000000,2,99,16,0
19614,4,4,5,4,260000000,6,68,16,1
19615,4,4,5,4,61000000,4,99,16,0
19618,4,4,5,4,70000000,4,99,16,0
19621,5,5,5,4,125000000,2,99,16,2
19629,3,3,4,4,13000000,1,49,20,0
19632,5,5,6,4,225000000,2,64,16,1
19638,4,5,5,4,140000000,6,99,16,2
19641,5,5,6,4,235000000,2,106,16,1
19642,3,5,5,4,20000000,1,9,16,0
19643,4,5,5,4,120000000,2,99,16,2
19644,4,5,5,4,75000000,2,10,16,0
19650,5,6,6,4,130000000,2,99,16,2
19655,4,5,6,4,88000000,2,99,16,0
19656,4,5,5,4,180000000,4,99,16,2
19657,5,6,6,4,72000000,2,99,16,0
19659,5,6,6,4,300000000,2,99,16,1
19660,4,4,5,4,250000000,2,99,16,1
19662,4,5,5,4,65000000,2,136,21,0
19666,5,5,5,4,22000000,2,111,18,0
19668,5,5,5,4,150000000,2,90,1,2
19670,4,4,5,4,120000000,2,99,16,2
19673,5,5,6,4,75000000,2,99,16,0
19676,5,5,6,4,45000000,2,10,16,0
19677,3,3,4,4,34500000,6,99,16,0
19682,3,5,5,4,45000000,4,10,16,0
19687,4,4,4,4,65000000,4,99,16,0
19688,5,5,5,4,120000000,2,99,16,2
19693,4,5,5,4,55000000,4,99,16,0
19695,4,6,6,4,130000000,4,16,1,2
19696,4,5,5,4,65000000,6,99,16,0
19697,6,5,5,4,155000000,2,136,21,2
19698,5,5,6,4,65000000,2,64,16,0
19699,5,5,6,4,90000000,2,99,16,0
19701,4,4,5,4,45000000,4,150,16,0
19704,5,5,6,4,300000000,2,99,16,1
19706,4,4,5,4,100000000,6,47,1,2
19709,5,5,5,4,125000000,2,10,16,2
19710,4,4,4,4,180000000,4,99,16,2
19714,5,5,6,4,280000000,2,99,16,1
19715,5,5,6,4,95000000,2,99,16,0
19717,4,4,5,4,50000000,2,48,1,0
19722,5,6,6,4,105000000,2,99,16,2
19723,5,5,5,4,155000000,2,99,16,2
19729,5,5,5,4,125000000,2,99,16,2
19731,4,5,5,4,68000000,4,99,16,0
19732,6,6,6,4,30000000,2,130,19,0
19734,5,5,6,4,140000000,2,99,16,2
19735,4,5,5,4,75000000,6,142,1,0
19736,4,4,5,4,270000000,4,68,16,1
19739,4,5,5,4,70000000,2,64,16,0
19740,5,5,5,4,100000000,2,99,16,2
19741,4,4,5,4,85000000,2,99,16,0
19742,4,5,5,4,65000000,2,49,20,0
19744,5,5,6,4,280000000,2,99,16,1
19747,5,5,5,4,295000000,2,19,1,1
19750,5,5,6,4,2500000,2,68,16,0
19754,5,5,6,4,76000000,2,99,16,0
19755,4,4,6,4,18000000,1,111,18,0
19760,5,5,6,4,235000000,2,106,16,1
19761,4,4,5,4,140000000,6,99,16,2
19763,5,5,5,4,125000000,2,99,16,2
19766,4,5,5,4,90000000,6,89,1,0
19767,5,5,5,4,65000000,2,99,16,0
19769,4,4,5,4,58000000,6,99,16,0
19771,4,5,5,4,57000000,2,99,16,0
19772,4,5,5,4,90000000,4,99,16,0
19775,5,5,6,4,90000000,2,99,16,0
19776,4,5,5,4,90000000,2,72,16,0
19785,4,4,5,4,75000000,2,99,16,0
19789,3,3,4,4,50000000,1,84,1,0
19790,5,6,6,4,50000000,2,99,16,0
19794,5,5,6,4,270000000,2,99,16,1
19795,5,6,6,4,148000000,2,99,16,2
19797,4,5,5,4,300000000,1,109,16,1
19798,4,4,5,4,60000000,2,10,16,0
19800,4,4,5,4,85000000,2,99,16,0
19803,4,4,5,4,120000000,2,106,16,2
19804,4,4,5,4,55000000,6,99,16,0
19805,4,5,6,4,65000000,2,99,16,0
19807,3,3,4,4,19000000,1,10,16,0
19808,5,5,6,4,125000000,2,99,16,2
19810,5,5,6,4,45000000,6,42,1,0
19812,4,4,5,4,180000000,4,68,16,2
19813,4,4,5,4,50000000,4,10,16,0
19815,5,5,6,4,120000000,2,99,16,2
19818,4,4,5,4,90000000,6,99,16,0
19819,5,5,5,4,175000000,2,99,16,2
19820,4,4,4,4,85000000,2,64,16,0
19823,5,5,6,4,125000000,2,99,16,2
19824,5,5,6,4,60000000,2,75,16,0
19826,4,5,5,4,95000000,2,99,16,0
19828,5,5,6,4,250000000,2,99,16,1
19830,6,6,7,4,150000000,2,74,16,2
19832,4,5,5,4,95000000,4,64,16,0
19833,5,5,6,4,90000000,2,99,16,0
19836,5,5,6,4,120000000,2,99,16,2
19837,5,5,6,4,150000000,2,99,16,2
19840,4,4,6,4,65000000,2,10,16,0
19841,5,6,6,4,220000000,2,99,16,1
19842,4,5,5,4,65000000,6,44,16,0
19846,5,5,6,4,75000000,2,99,16,0
19848,4,5,5,4,95000000,2,90,1,0
19852,6,5,5,4,18000000,1,55,16,0
19853,5,5,6,4,102000000,2,99,16,2
19855,5,5,6,4,200000000,2,141,16,1
19856,4,4,5,4,65000000,2,10,16,0
19858,4,5,5,4,48000000,2,103,1,0
19860,4,4,5,4,88000000,2,99,16,0
19862,5,5,6,4,165666666,6,107,1,2
19864,4,4,5,4,120000000,2,99,16,2
19865,3,5,4,4,18000000,3,55,3,0
19866,3,6,6,4,18000000,0,126,8,0
19867,4,5,5,4,65000000,2,10,16,0
19868,6,6,6,4,55000000,2,122,16,0
19869,6,6,6,4,95000000,2,141,16,0
19877,3,3,4,4,70000000,1,48,1,0
19878,4,5,5,4,75000000,2,99,16,0
19884,5,6,6,4,75000000,2,10,16,0
19887,3,3,4,4,150000000,0,18,7,2
19890,3,5,5,4,45000000,2,5,18,0
19891,4,4,4,4,95000000,6,47,1,0
19892,3,5,4,4,43000000,4,94,1,0
19894,5,5,5,4,160000000,2,99,16,2
19895,3,3,4,4,55000000,0,64,16,0
19896,4,4,5,4,70000000,2,99,16,0
19898,5,5,5,4,220000000,2,99,16,1
19899,4,4,5,4,45000000,4,10,16,0
19901,6,6,7,4,120000000,2,81,1,2
19902,4,4,5,4,145000000,2,90,1,2
19904,5,5,6,4,130000000,2,99,16,2
19907,5,5,6,4,160000000,2,64,16,2
19908,5,6,6,4,90000000,2,99,16,0
19909,5,5,6,4,130000000,2,99,16,2
19912,3,3,4,4,31000000,1,122,16,0
19916,4,5,5,4,100000000,4,99,16,2
19918,4,4,4,4,50000000,6,10,16,0
19919,5,6,6,4,130000000,2,99,16,2
19922,5,6,6,4,130000000,2,99,16,2
19925,5,5,6,4,155000000,2,99,16,2
19929,4,5,6,4,150000000,2,41,1,2
19933,3,3,4,4,20000000,2,10,16,0
19934,5,5,5,4,100000000,2,99,16,2
19935,3,4,4,4,27000000,1,42,1,0
19939,5,5,6,4,170000000,2,99,16,2
19946,4,5,5,4,45000000,0,13,16,0
19948,5,6,7,4,90000000,2,99,16,0
19949,4,5,5,4,35000000,2,48,1,0
19951,5,5,5,4,65000000,2,10,16,0
19954,4,5,5,4,35900000,6,94,1,0
19956,3,5,5,4,38000000,4,99,16,0
19959,5,5,5,4,120000000,2,99,16,2
19962,5,5,6,4,95000000,2,106,16,0
19964,4,4,4,4,40000000,6,49,20,0
19967,5,6,6,4,50000000,6,100,1,0
19968,4,5,5,4,40000000,4,99,16,0
19970,4,5,5,4,85000000,2,99,16,0
19971,4,5,5,4,22000000,1,10,16,0
19972,5,5,6,4,250000000,2,107,1,1
19975,4,4,5,4,75000000,2,99,16,0
19981,5,6,6,4,88000000,2,99,16,0
19983,5,4,6,4,56025000,2,99,16,0
19985,4,4,5,4,35000000,2,122,16,0
19986,4,4,6,4,120000000,2,16,1,2
19987,4,4,5,4,30000000,6,17,18,0
19990,4,4,5,4,60000000,2,10,16,0
19993,4,4,5,4,55000000,6,100,1,0
19994,5,5,6,4,120000000,2,99,16,2
19995,4,4,5,4,60000000,2,10,16,0
19996,5,5,6,4,300000000,2,47,1,1
19997,4,5,5,4,67000000,4,99,16,0
19998,5,5,4,4,130000000,2,99,16,2
20001,5,6,6,4,90000000,2,99,16,0
20007,5,5,6,4,120000000,2,99,16,2
20011,6,6,6,4,220000000,2,99,16,1
20012,4,4,5,4,40000000,6,149,1,0
20013,4,5,5,4,65000000,4,99,16,0
20014,5,6,6,4,160000000,2,99,16,2
20016,5,5,5,4,30000000,1,65,16,0
20020,3,3,4,4,45000000,0,76,16,0
20022,4,4,5,4,170000000,0,68,16,2
20028,5,5,5,4,13000000,1,8,16,0
20030,5,5,6,4,125000000,2,99,16,2
20031,4,4,5,4,150000000,2,99,16,2
20032,4,5,5,4,80000000,6,89,1,0
20033,5,5,6,4,110000000,2,122,16,2
20034,4,4,5,4,55000000,6,99,16,0
20035,6,6,7,4,55000000,0,9,16,0
20038,5,6,6,4,115000000,2,99,16,2
20039,5,5,6,4,65000000,2,99,16,0
20051,4,4,5,4,80000000,2,99,16,0
20052,6,6,7,4,120000000,2,48,1,2
20054,4,4,5,4,75000000,4,136,21,0
20055,3,3,4,4,43000000,1,10,16,0
20058,4,4,4,4,100000000,6,72,16,2
20060,4,4,5,4,90000000,6,99,16,0
20066,5,5,5,4,115000000,2,99,16,2
20072,4,5,6,4,60000000,6,48,1,0
20074,4,4,5,4,15000000,2,65,16,0
20076,5,5,5,4,165000000,2,99,16,2
20077,3,5,5,4,23000000,1,73,16,0
20079,3,5,5,4,35000000,1,99,16,0
20082,4,4,5,4,75000000,4,99,16,0
20087,4,4,5,4,58000000,6,99,16,0
20090,4,4,5,4,48000000,4,99,16,0
20093,4,4,5,4,150000000,6,99,16,2
20096,5,5,6,4,88000000,2,99,16,0
20097,4,4,5,4,70000000,2,10,16,0
20098,4,4,5,4,40000000,2,132,11,0
20099,5,5,6,4,90000000,2,99,16,0
20100,4,4,5,4,52000000,2,136,21,0
20101,4,5,5,4,85000000,4,99,16,0
20104,4,4,5,4,150000000,6,144,16,2
20108,3,3,4,4,35000000,6,10,16,0
20109,4,5,5,4,180000000,2,64,16,2
20110,3,4,4,4,16320000,0,105,18,0
20111,4,5,5,4,75000000,2,99,16,0
20113,6,6,6,4,290000000,2,99,16,1
20115,5,5,6,4,155000000,2,99,16,2
20116,5,6,6,4,40000000,2,99,16,0
20118,4,4,6,4,80000000,2,99,16,0
20120,4,4,5,4,145000000,6,77,1,2
20122,4,5,5,4,43000000,2,10,16,0
20123,3,3,4,4,35000000,6,41,1,0
20131,5,6,6,4,280000000,2,99,16,1
20132,4,4,5,4,80000000,6,99,16,0
20133,5,5,6,4,105000000,2,99,16,2
20135,5,5,6,4,57000000,2,10,16,0
20139,4,4,4,4,80000000,4,99,16,0
20145,4,4,5,4,35000000,6,100,1,0
20153,3,4,4,4,36000000,6,99,16,0
20157,4,4,5,4,280000000,4,107,1,1
20158,4,5,5,4,85000000,0,76,16,0
20162,5,5,5,4,35000000,2,126,8,0
20164,5,5,6,4,95000000,2,99,16,0
20165,5,5,5,4,100000000,2,132,11,2
20166,5,6,6,4,280000000,2,99,16,1
20167,4,5,5,4,70000000,4,99,16,0
20168,4,4,5,4,75000000,2,99,16,0
20170,5,5,6,4,190000000,2,104,1,2
20173,3,5,5,4,12000000,2,55,16,0
20175,4,4,5,4,70000000,2,99,16,0
20176,5,5,6,4,100000000,2,99,16,2
20179,4,4,5,4,60000000,2,10,16,0
20182,4,4,5,4,50000000,4,99,16,0
20184,6,5,6,4,155000000,2,75,16,2
20185,5,5,5,4,250000000,4,144,16,1
20187,4,4,5,4,60000000,4,99,16,0
20191,5,5,5,4,120000000,6,47,1,2
20194,5,5,6,4,150000000,2,99,16,2
20197,4,5,5,4,75000000,4,99,16,0
20198,3,3,4,4,25000000,0,132,11,0
20199,3,3,5,4,15500000,3,136,21,0
20203,5,5,6,4,185000000,2,106,16,2
20205,5,5,6,4,100000000,2,99,16,2
20206,4,4,5,4,180000000,6,104,1,2
20208,3,5,5,4,7000000,1,111,18,0
20209,5,5,6,4,120000000,2,99,16,2
20210,5,5,6,4,180000000,2,99,16,2
20211,5,5,6,4,176020999,2,100,1,2
20212,5,5,6,4,150000000,2,99,16,2
20218,5,5,6,4,130000000,2,99,16,2
20219,4,4,5,4,18000000,1,10,16,0
20220,6,6,7,4,135000000,2,75,16,2
20221,5,5,6,4,130000000,2,99,16,2
20222,5,3,6,4,130000000,6,99,16,2
20223,3,4,4,4,35000000,1,103,1,0
20225,5,5,5,4,110000000,2,99,16,2
20227,3,5,5,4,80000000,1,10,16,0
20228,5,5,6,4,200000000,2,81,1,1
20230,5,5,6,4,120000000,2,99,16,2
20233,5,5,6,4,165000000,2,99,16,2
20234,4,5,5,4,60000000,6,99,16,0
20235,4,4,5,4,75000000,4,10,16,0
20236,4,4,5,4,67000000,2,10,16,0
20237,3,3,4,4,45000000,6,10,16,0
20239,4,4,4,4,30000000,3,21,16,0
20242,6,6,7,4,155000000,2,64,16,2
20249,4,4,5,4,65000000,2,10,16,0
20254,4,5,5,4,90000000,0,139,16,0
20256,4,5,5,4,35000000,4,136,21,0
20260,5,5,5,4,120000000,2,99,16,2
20263,5,5,5,4,95000000,2,99,16,0
20264,3,3,4,4,35000000,1,132,11,0
20265,3,3,4,4,10500000,3,111,18,0
20269,5,5,6,4,90000000,2,99,16,0
20271,5,5,6,4,155000000,2,99,16,2
20273,4,4,5,4,95000000,4,99,16,0
20276,5,6,6,4,90000000,2,99,16,0
20277,4,5,5,4,170000000,6,99,16,2
20279,5,5,6,4,160000000,2,99,16,2
20281,3,3,4,4,30000000,1,122,16,0
20285,5,5,7,4,110000000,2,99,16,2
20286,4,4,5,4,65000000,4,99,16,0
20288,4,5,5,4,130000000,4,99,3,2
20289,4,4,5,4,100000000,2,150,16,2
20290,4,4,5,4,70000000,2,99,16,0
20291,4,4,5,4,130000000,2,99,16,2
20294,4,5,5,4,140000000,2,48,1,2
20295,3,3,4,4,120000000,2,99,16,2
20298,4,5,5,4,40000000,6,85,1,0
20301,4,4,4,4,85000000,2,10,16,0
20302,5,5,7,4,75000000,2,132,11,0
20303,5,5,6,4,120000000,2,99,16,2
20304,5,5,6,4,42000000,2,75,16,0
20305,4,5,5,4,120000000,6,99,16,2
20306,4,4,4,4,85000000,2,99,16,0
20307,3,4,4,4,35000000,6,10,16,0
20311,4,4,5,4,70000000,2,10,16,0
20314,4,4,5,4,55000000,6,99,16,0
20315,5,5,6,4,100000000,2,99,16,2
20318,4,5,5,4,49000000,6,10,16,0
20320,3,3,4,4,55000000,6,99,16,0
20325,4,5,5,4,35000000,1,136,21,0
20326,4,4,5,4,100000000,4,99,16,2
20327,5,4,4,4,80000000,4,141,16,0
20329,5,5,6,4,80000000,2,9,16,0
20332,3,3,5,4,47000000,2,119,16,0
20333,4,5,5,4,85000000,2,99,16,0
20335,5,5,6,4,95000000,2,99,16,0
20336,5,6,7,4,135000000,2,99,16,2
20338,5,5,6,4,250000000,2,99,16,1
20339,4,5,5,4,220000000,6,68,16,1
20342,3,3,4,4,85000000,0,64,16,0
20344,5,5,5,4,70000000,2,99,16,0
20345,5,5,5,4,70000000,2,99,16,0
20346,5,6,6,4,155000000,2,10,16,2
20349,4,5,6,4,125000000,4,144,16,2
20353,4,4,5,4,85000000,6,64,16,0
20356,3,3,4,4,30000000,1,75,16,0
20357,4,5,5,4,65000000,6,38,10,0
20360,5,5,6,4,60000000,2,10,16,0
20363,4,4,4,4,48000000,4,99,16,0
20364,5,5,6,4,70000000,2,38,10,0
20365,3,3,4,4,30000000,4,10,16,0
20366,4,4,5,4,57000000,4,99,16,0
20367,5,5,6,4,270000000,2,99,16,1
20369,5,5,6,4,300000000,2,99,16,1
20371,4,4,5,4,280000000,2,68,16,1
20372,4,4,5,4,75000000,2,99,16,0
20373,4,5,5,4,80000000,6,104,1,0
20375,5,5,6,4,160000000,2,99,16,2
20377,4,4,5,4,83000000,2,99,16,0
20378,4,5,5,4,150000000,2,99,16,2
20379,4,6,6,4,65000000,6,89,1,0
20381,3,4,4,4,27000000,3,103,1,0
20382,4,4,5,4,130000000,6,99,16,2
20387,5,5,6,4,92000000,2,99,16,0
20391,5,5,5,4,40000000,3,101,1,0
20393,5,5,6,4,115000000,2,99,16,2
20396,5,5,6,4,180000000,2,10,16,2
20397,4,4,4,4,65000000,2,10,16,0
20399,5,5,6,4,110000000,2,99,16,2
20402,4,4,5,4,50000000,6,100,1,0
20403,4,5,6,4,90000000,6,47,1,0
20406,4,4,5,4,40000000,2,17,18,0
20408,5,5,6,4,125000000,2,99,16,2
20409,6,5,6,4,160000000,4,100,1,2
20410,5,6,7,4,200000000,2,99,16,1
20413,4,4,5,4,85000000,2,99,16,0
20414,5,5,5,4,200000000,2,99,16,1
20415,5,5,6,4,150000000,2,99,16,2
20417,5,5,6,4,100000000,2,99,16,2
20419,4,5,5,4,120000000,2,49,20,2
20420,5,5,6,4,180000000,2,99,16,2
20422,5,6,6,4,110000000,2,99,16,2
20423,5,5,6,4,125000000,2,99,16,2
20432,5,6,6,4,120000000,2,99,16,2
20433,3,5,5,4,40000000,1,5,18,0
20434,5,5,5,4,90000000,2,99,16,0
20440,5,5,5,4,85000000,2,99,16,0
20441,3,4,4,4,60000000,6,16,1,0
20442,5,6,7,4,135000000,2,99,16,2
20443,4,4,5,4,70000000,2,10,16,0
20446,5,5,5,4,200000000,2,99,16,1
20449,5,5,5,4,60000000,6,99,16,0
20452,4,4,4,4,23000000,1,122,16,0
20454,5,6,6,4,35000000,2,76,16,0
20455,5,5,6,4,75000000,2,99,16,0
20458,5,5,6,4,155000000,2,99,16,2
20460,4,4,5,4,50000000,2,10,16,0
20461,4,4,5,4,75000000,2,10,16,0
20462,3,4,4,4,11000000,1,111,18,0
20463,5,5,6,4,90000000,2,99,16,0
20467,4,4,5,4,65000000,2,10,16,0
20468,5,5,6,4,75000000,2,41,1,0
20469,5,5,6,4,155000000,2,99,16,2
20470,3,3,4,4,65000000,6,99,16,0
20471,4,4,5,4,60000000,2,10,16,0
20472,4,5,5,4,43000000,6,85,1,0
20474,5,6,6,4,150000000,2,99,16,2
20475,4,4,5,4,80000000,2,99,16,0
20477,5,5,6,4,300000000,2,99,16,1
20479,5,5,6,4,165000000,2,99,16,2
20480,5,5,6,4,150000000,2,99,16,2
20481,4,5,5,4,65000000,0,94,1,0
20483,4,4,5,4,70000000,2,10,16,0
20484,4,5,5,4,58000000,4,99,16,0
20486,5,5,6,4,50000000,2,44,16,0
20497,5,5,4,4,23000000,2,49,20,0
20499,5,5,6,4,60000000,2,55,16,0
20504,5,5,6,4,95000000,2,99,16,0
20505,4,4,5,4,70000000,6,47,1,0
20506,5,5,5,4,130000000,2,99,16,2
20507,3,5,5,4,35000000,0,59,16,0
20511,5,5,6,4,220000000,4,19,1,1
20514,4,4,5,4,85000000,2,99,16,0
20516,4,4,5,4,70000000,2,99,16,0
20518,5,5,6,4,120000000,6,99,16,2
20519,4,4,5,4,150000000,6,99,16,2
20522,5,5,6,4,95000000,2,99,16,0
20524,3,3,4,4,45000000,1,65,16,0
20530,4,4,5,4,61000000,4,99,16,0
20531,4,5,5,4,40000000,6,10,16,0
20532,4,4,4,4,130000000,2,144,16,2
